sample_index,Age_months,y_observed,y_fitted,residual,H_factor_01,H_factor_02,H_factor_03,H_factor_04,H_factor_05
976,3,-2.17011210307204,-0.71755,-1.452562,-0.01528569,-0.03581486,-0.004893529,-0.03095838,-0.008527645
977,9,2.59826450979691,0.5565799,2.041685,-0.02202234,0.023715,-0.0361742,-0.010251,-0.007700947
978,9,-4.3160334140855,-1.271456,-3.044577,0.0395101,-0.03099615,-0.01339705,-0.03114835,0.002274956
979,48,2.94473939979559,1.794902,1.149838,0.006967895,-0.03184045,-0.08865479,0.0576278,-0.08246384
980,9,-2.31330420368737,0.8015924,-3.114897,-0.01938879,0.0283273,-0.03069215,0.00806913,0.05000208
981,48,5.8259840334437,-0.2444,6.070384,0.007327597,-0.02815937,0.03418552,0.01829223,0.01428992
982,48,3.26031944269711,-0.4317817,3.692101,0.008603171,-0.02937539,0.01966179,0.002016705,-0.0188212
983,72,2.62161677004172,0.885335,1.736282,-0.008521921,0.03717747,0.03543328,0.03081372,-0.06840289
984,3,-9.39386252875747,-0.06225321,-9.33161,-0.0109381,0.02702424,-0.02411541,-0.02736406,0.01845932
985,72,0.0630664275796043,1.273675,-1.210609,-0.009816771,0.03851191,0.02118873,0.0512527,0.03794529
986,72,-4.9956671175426,-0.6157537,-4.379913,0.02025864,-0.03093457,0.008636206,-0.003345862,-0.01104187
987,48,9.75042330954526,-0.2315342,9.981957,0.04150638,-0.02966725,-0.03792578,0.004170525,-0.04647389
988,9,3.82169548451066,0.2373193,3.584376,-0.02528021,0.02701833,0.006462512,-0.007903505,0.03080936
989,9,4.03017658941084,0.05014111,3.980036,-0.02814773,0.02169528,-0.02207227,-0.02923771,0.01201903
990,3,2.37142079111735,-0.2101692,2.58159,-0.02839207,0.02747813,-0.01111076,-0.04140734,-0.01116954
991,72,-2.49400508848986,-0.1297204,-2.364285,0.02866078,-0.02723424,0.008958261,0.02309914,-0.007063975
992,9,-4.60008644602981,-0.3167889,-4.283298,-0.02182119,-0.0352617,-0.0003191303,-0.01166925,0.02023961
993,9,-0.0957764427159156,0.7702739,-0.8660504,-0.02435467,0.02393864,-0.03234474,0.002994224,0.02788281
994,9,0.869108552901303,-0.2576513,1.12676,-0.02435063,-0.0346569,0.00546882,-0.008683979,0.01466567
995,72,1.68647440068952,0.02394635,1.662528,0.01142278,0.03374424,0.03452612,0.004720435,-0.0408747
996,9,3.12057022734332,0.2528172,2.867753,-0.01842232,0.02641889,-0.01357798,-0.01519684,-0.01564829
997,72,-2.8689773608659,-0.1346551,-2.734322,0.02353796,-0.02624443,0.02079479,0.02308886,-0.02238573
998,9,0.847696813221383,0.03173921,0.8159576,-0.02925933,0.02563215,0.002719677,-0.02225812,0.01258911
999,9,2.90597811591004,-0.1633154,3.069293,-0.02273004,0.02540421,-0.007844093,-0.03245472,0.00675364
1000,72,-9.70951489408054,-0.5378561,-9.171659,0.02944396,-0.02662804,0.0341006,0.01121454,-0.04199778
1001,48,-1.91242674677271,-0.4960809,-1.416346,0.03207428,-0.02735833,0.01386334,0.01594044,0.06410211
1002,48,-1.12803890541838,-2.044726,0.9166868,0.1268173,-0.02697048,-0.05732419,-0.03959924,-0.009809474
1003,9,-3.8396757529952,-0.3175456,-3.52213,-0.0008861855,0.02872052,-0.004909351,-0.02842875,-0.000697036
1004,3,3.95063635341067,-0.3873482,4.337985,-0.02208317,-0.03764501,-0.03145471,-0.03019647,-0.02084916
1005,3,-3.31288318838504,-0.01166914,-3.301214,-0.02139033,0.02543678,-0.008373448,-0.02665191,-0.01433981
1006,72,-8.38425464627434,-0.1806458,-8.203609,0.01656581,0.0353369,0.04401588,0.003957434,-0.008150976
1007,3,2.12381196665707,2.623797,-0.4999852,-0.02329189,0.02584022,-0.1478695,0.02975759,-0.1318888
1008,3,-0.354795246614052,-0.6603078,0.3055125,-0.02470653,-0.0357575,-0.01206128,-0.03665863,-0.01224676
1009,48,8.0351055116258,2.161964,5.873141,-0.01550873,0.03716588,-0.02899874,0.06961057,0.03104242
1010,3,5.16247191898251,-0.3537377,5.51621,-0.02366716,-0.03807499,-0.03890637,-0.03337017,-0.03320259
1011,72,7.09341601620765,0.2893672,6.804049,-0.009777499,-0.02535595,0.05102046,0.03483254,-0.04075048
1012,72,-6.43886120929862,-0.9048086,-5.534052,0.05061968,0.03234575,0.02219315,-0.02016622,-0.02330434
1013,72,-4.2871322086465,-0.2366673,-4.050465,-0.01007124,-0.02751621,0.05459042,0.01077848,-0.0581097
1014,9,-5.30429161025852,-0.3989616,-4.90533,-0.02884557,-0.03625454,-0.0005716832,-0.0189936,0.02145391
1015,9,-3.71733507610451,-0.1907793,-3.526556,-0.01674666,-0.03357871,-0.002223822,-0.004741919,0.01608982
1016,72,0.938412797506194,0.5365034,0.4019094,-0.01536922,-0.02913583,0.0223629,0.03914132,0.02667262
1017,72,3.25077583292253,0.3886959,2.86208,-0.005033777,0.03487054,0.04302447,0.01595262,-0.03846182
1018,48,-1.17225248368759,2.202195,-3.374448,0.033639,0.03198098,-0.09943452,0.0663134,-0.03857096
1019,48,-3.28516420887412,-0.3538447,-2.931319,0.1099681,-0.02724579,-0.09817072,0.01017292,-0.05620414
1020,3,-4.22938982637364,-0.3767427,-3.852647,-0.02359843,0.01637972,-0.02161629,-0.04802003,-0.02858972
1021,9,1.03150878331421,-0.6454524,1.676961,-0.01640835,-0.03429455,0.01499693,-0.02011197,-0.000257699
1022,48,1.16976819464608,-0.4924775,1.662246,0.04528094,-0.02802235,-0.01121738,0.01121947,0.03662087
1023,48,-0.0594873656393252,-0.4384661,0.3789787,0.01542577,-0.03014672,0.00997549,0.004904648,0.01638782
1024,9,-4.48301548124723,0.2019019,-4.684917,-0.02669816,-0.03432386,-0.0008913942,0.01193704,0.04999565
1025,3,-4.91942943486084,-0.4115894,-4.50784,-0.02423126,0.02214101,-0.01864143,-0.05097501,-0.02801402
1026,9,-1.68250506504093,-0.07254314,-1.609962,-0.02430394,-0.0365773,-0.02065183,-0.01007805,0.0101814
1027,72,2.07578845821147,0.63635,1.439438,0.003999155,-0.02931395,0.01263254,0.05200847,0.04262061
1028,48,1.78666672178933,-0.3924882,2.179155,0.03445758,0.03280158,0.008976985,-0.005495414,0.03470409
1029,48,1.56522397601431,1.79998,-0.2347564,0.002056655,0.02880101,-0.0601525,0.04737223,-0.03482272
1030,9,4.3535514138645,0.8739616,3.47959,-0.02635255,0.0350337,-0.02261456,0.005649901,0.01933691
1031,48,7.76118386362228,1.547215,6.213969,-0.007890499,0.03011313,-0.01665214,0.05080466,0.009860676
1032,72,1.638238865171,-0.05633294,1.694572,0.005272512,0.03456426,0.04622968,0.006132596,0.007741066
1033,9,8.06286319704515,-0.2892413,8.352104,0.003676501,-0.03255548,-0.01873801,-0.00489116,0.01896415
1034,3,-0.0755673839052435,-1.232677,1.157109,-0.0242577,-0.03726683,0.004598776,-0.05603933,-0.01274903
1035,9,3.81036657343923,0.153561,3.656806,-0.02553496,-0.03559471,-0.02524382,-0.004834102,-0.01842446
1036,72,-6.00706718558697,-1.281113,-4.725954,0.04867532,-0.02725794,0.02583963,-0.01528306,-0.03224828
1037,9,-4.5495319020289,0.2556365,-4.805168,-0.0134627,-0.03300265,-0.01592763,0.01257429,0.01947144
1038,9,4.26125201182894,-0.3524541,4.613706,-0.02778438,-0.03564505,0.0006930883,-0.01457102,0.03757399
1039,9,3.60087356591402,0.7795153,2.821358,0.001522095,0.02202353,-0.0612237,0.00657903,0.02503646
1040,9,4.81051892115241,0.572923,4.237596,-0.02720609,0.02603648,-0.01429127,-0.002748785,0.01230104
1041,72,2.12228429287356,0.5244803,1.597804,-0.009572386,0.03819292,0.05218091,0.02554142,0.0002213414
1042,72,8.07039566360726,0.887058,7.183338,-0.0213185,0.03413896,0.04156336,0.02881091,-0.05301528
1043,48,-5.91295937409333,0.2338189,-6.146778,0.01582015,-0.02903983,-0.01255624,0.02637104,0.006826248
1044,48,3.25579301378435,-0.9222113,4.178004,0.03160423,-0.02945506,0.01031965,-0.009909135,0.005965856
1045,9,3.03139313683591,0.6265169,2.404876,-0.02184007,0.02411939,-0.03512328,-0.006962992,-0.01182406
1046,48,0.650132336953706,-0.9439011,1.594033,0.07336686,-0.02584502,-0.01630478,0.0001228944,0.00768777
1047,72,5.85109273697204,1.497059,4.354033,-0.01628528,0.0417264,0.02390212,0.0545612,-0.002224959
1048,72,-7.57033466182001,-0.04405684,-7.526278,0.009047963,0.03202844,0.0399929,0.006568207,-0.0003065659
1049,9,3.20635424235029,0.4721158,2.734238,-0.02600171,0.02318061,-0.04001604,-0.01730945,-0.002855648
1050,9,3.51355625529467,-0.02213542,3.535692,-0.0207943,-0.03328096,0.008989318,0.006086136,0.02510098
1051,48,2.85129990945368,1.2674,1.5839,-0.02134847,0.02734043,-0.01330087,0.03282566,0.01127364
